Cgla4	Cniv4	Ndel4	Cbra4	Nbac4	Lklu4	Spar4	Scer4
YJR008W	1.61681875979925	1.19993656957548	1.02907016129315	0.530223667783353	1.06847200650809	-0.0871120282676356	-0.106706135348174	0.0893998083011036
YJR059W	2.29387862443119	2.21912573360034	1.95741664134675	1.20854510434959	1.47943115790495	0.250218733159956	0.195733123258979	0.535587011242727
YJR096W	1.45552482807964	0.677603513895703	0.356396687289732	0.389226520155164	0.322292663601604	-0.197060342641801	-0.218371192806837	-0.219946971707929
YJR119C	2.02481370499606	0.901961288094886	0.424644843160667	0.514907345892247	0.345616299632012	0.11867093936157	0.611616615512949	0.672942349660866
YJR147W	1.87713138102595	2.04183776474411	1.86608303380052	1.67137156380394	1.43604708356497	1.05134828086045	0.612237700182448	0.662671628851833
YKL065W-A	2.20319335580443	1.10076163438838	0.63044869222298	0.235608887223665	0.505852254590186	0.322417059661145	0.180800701503442	0.210840488653187
YKL093W	1.86280741352602	0.694628674453925	-0.057892805228021	-1.02280931559665	-0.215565329344502	-0.337813229534099	-1.00832242041752	-0.85606544345355
YKR031C	2.6580093128847	1.99983288574504	1.60370615234435	1.26631430061641	0.311557147928402	0.288241196288623	0.0225268706141106	0.184085098860178
YKR050W	2.48664912816996	2.16510034210441	1.82757190015062	1.77446825150953	1.26752544252878	1.41331110977698	0.840675916131964	1.10873539720094
YKR076W	1.64752976721128	0.788234969935744	0.135864960327878	0.758625253927759	-0.185261620603256	-0.064605353463409	-0.368369050291376	-0.366382711309039
YLL052C	0.00212477071949779	0.0888654981410828	0.131670129942455	-0.512855185185238	-0.0152946219240198	0.114154718957513	2.22153061108335	2.41461982496125
YLL053C	0.513343969495725	0.151523317713057	0.186393913520027	-0.503983529845073	0.317783477751438	-0.0859161709632308	2.58003222529033	2.98965089872559
YLR136C	3.23030837233119	3.00805622452864	1.16806463877627	0.982421547495147	1.23235254161492	1.91882709130038	1.1124294136638	1.36820767913431
YLR149C	1.67896463089578	1.08162962407362	0.596915035525195	0.149917369118037	0.53246075718633	0.234540646500252	0.12572443164937	0.102997207384631
YLR178C	1.6607820042345	1.09236235742986	0.558977237572878	0.217684981536672	0.136405775287678	-0.283592946465265	-0.762536218684114	-0.555462854251147
YLR201C	1.52606347575966	0.753319578361016	0.481478781256174	0.321559602846357	0.215055161287188	-0.0957585739682321	-0.167893989846082	-0.194087414698555
YLR205C	1.59405951429452	1.27378572831683	0.175929590642579	0.346427735650419	-0.00202894464015024	-0.293162281067795	-0.252181313137638	0.0699035856356831
YLR267W	2.16848441063344	1.85703289587759	1.27545517859779	1.18151073200314	1.73827415357288	1.08803698499766	1.02340339975237	1.25773380723206
YLR307W	4.94679057563464	4.906883697184	3.72813561649059	3.26062777812286	2.04834700541244	2.15440567681316	3.21732699000568	3.35256702417335
YLR312C	1.77417287087427	0.719941749413434	-0.170027471907234	-0.548244171096755	-0.0958128652409131	-0.628092151192974	-0.663222457503202	-0.455665117828177
YLR327C	2.58693325672945	1.66375392967753	0.85289964489297	0.2005417854891	1.15101293298422	-0.25448472669625	0.0932753319449366	-0.19819554237036
YLR346C	1.11212408263449	0.566728184224199	0.085619608215856	2.50794688492715	0.342007695411218	0.186812810109008	2.0444389001013	2.51022673756385
YLR410W	1.90809330006038	1.40631426657319	1.16297434030718	1.08880225988209	0.757921314562044	0.674379868953975	1.24263850978756	1.33411309351883
YLR427W	1.12884696773284	1.30453336793909	0.811852358070336	0.716204794701831	0.312898929449375	0.410949225957955	0.430922225769118	0.366119401161937
YML047C	2.24550560225935	5.2277087951177	3.21056639913109	2.33121027769948	-0.349169995895037	-0.899895639261435	0.129012388938853	0.135625000619725
YML054C	1.89599464389677	1.64615725626176	1.12293991316443	1.42495725712207	0.166231769068773	-0.530159132070858	-0.573716411898598	-0.232922327392173
